text,sentiment,cleaned_text,label
It sucks I cannot change password easily because of stupid WhatsApp. Please Facebook change it is so very annoying.,0,it sucks i cannot change password easily because of stupid whatsapp please facebook change it is so very annoying,1
Facebook now very bad updates,0,facebook now very bad updates,1
Super,0,super,1
Extreme Political Censorship Here,0,extreme political censorship here,1
5uip9 oi e50 93 pky le l57mr ki jiogi54 Na 6th month ki j l 5th jun6l ki ક 7 FC f .bદ 56fkl,0,5 uip9 oi e50 93 pky le l57mr ki jiogi54 na 6 th month ki j l 5 th jun6l ki ક 7 fc f bદ 56 fkl,1
Video aage badhao hatti nahi hai,0,video aage badhao hatti nahi hai,1
"The reel keep repeating first 1-2 second, sometimes 3 times with mute sound! What are you doing!?",0,the reel keep repeating first 12 second sometimes 3 times with mute sound what are you doing,1
Bekar 😡 hai,0,bekar hai,1
not interested,0,not interested,1
too many adds/ and pages that I never followed pop up. I see 10 random posts for everyone 1 that is an actual friend.,0,too many adds and pages that i never followed pop up i see 10 random posts for everyone 1 that is an actual friend,1
"I have a Problem logging in on my account Facebook does not giving me a code, They keep saying that ""We cannot send you a code right now. Please try again in a few minutes"" But minutes turn in to days",0,i have a problem logging in on my account facebook does not giving me a code they keep saying that we cannot send you a code right now please try again in a few minutes but minutes turn in to days,1
Hackers can easily hack it,0,hackers can easily hack it,1
"Actual And Constructive Lawful Notice. I was seeing unwanted content (1 post) from non-friends and groups I have not joined, maybe once every 2-3 days. I chose the option to see less, and now I see (7-10 posts) from non-friends every time I open the app multiple times a day after leaving a negative review here constituting obvious retaliation and harassment. Update: Every time I update this review, I see the unwanted content at least 5 times more. I also document the content for evidence.",0,actual and constructive lawful notice i was seeing unwanted content 1 post from nonfriends and groups i have not joined maybe once every 23 days i chose the option to see less and now i see 710 posts from nonfriends every time i open the app multiple times a day after leaving a negative review here constituting obvious retaliation and harassment update every time i update this review i see the unwanted content at least 5 times more i also document the content for evidence,1
I hate the AI search. Can no longer find things. I have to google.,0,i hate the ai search can no longer find things i have to google,1
"my previous account was deleted by Facebook and I couldn't retrieve it, couldn't get no explanation or help",0,my previous account was deleted by facebook and i couldnt retrieve it couldnt get no explanation or help,1
Can't upload video on market place,0,cant upload video on market place,1
It's also slow in speed asuseval I am not satisfied from this,0,its also slow in speed asuseval i am not satisfied from this,1
"Would rate lower then one star if possible, freedom of expression and freedom of speech are constantly infringed upon, and frequently squashed.",0,would rate lower then one star if possible freedom of expression and freedom of speech are constantly infringed upon and frequently squashed,1
Well...,0,well,1
Don't understand why,0,dont understand why,1
lovlely❤️❤️,0,lovlely,1
"Your community standards are not at all upto the mark. There are so many people spreading hate on the commenting sections on Facebook and inspite of reporting the comments, they don't get deleted from Facebook. Not sure about who has set these standards and why these are not being reviewed.",0,your community standards are not at all upto the mark there are so many people spreading hate on the commenting sections on facebook and inspite of reporting the comments they dont get deleted from facebook not sure about who has set these standards and why these are not being reviewed,1
